_id,zip,provider,zone
ObjectId(5911299b3c888a01983d2646),30117,Comcast,A
ObjectId(5911299b3c888a01983d2647),30120,Comcast,A
ObjectId(5911299b3c888a01983d2648),30121,Comcast,A
ObjectId(5911299b3c888a01983d2649),30122,Comcast,A
ObjectId(5911299b3c888a01983d264a),30123,Comcast,A
ObjectId(5911299b3c888a01983d264b),30125,Comcast,A
ObjectId(5911299b3c888a01983d264c),30126,Comcast,A
ObjectId(5911299b3c888a01983d264d),30127,Comcast,A
ObjectId(5911299b3c888a01983d264e),30128,Comcast,A
ObjectId(5911299b3c888a01983d264f),30130,Comcast,A
ObjectId(5911299b3c888a01983d2650),30131,Comcast,A
ObjectId(5911299b3c888a01983d2651),30132,Comcast,A
ObjectId(5911299b3c888a01983d2652),30134,Comcast,A
ObjectId(5911299b3c888a01983d2653),30135,Comcast,A
ObjectId(5911299b3c888a01983d2654),30136,Comcast,A
ObjectId(5911299b3c888a01983d2655),30137,Comcast,A
ObjectId(5911299b3c888a01983d2656),30139,Comcast,A
ObjectId(5911299b3c888a01983d2657),30141,Comcast,A
ObjectId(5911299b3c888a01983d2658),30142,Comcast,A
ObjectId(5911299b3c888a01983d2659),30144,Comcast,A
ObjectId(5911299b3c888a01983d265a),30145,Comcast,A
ObjectId(5911299b3c888a01983d265b),30146,Comcast,A
ObjectId(5911299b3c888a01983d265c),30147,Comcast,A
ObjectId(5911299b3c888a01983d265d),30149,Comcast,A
ObjectId(5911299b3c888a01983d265e),30150,Comcast,A
ObjectId(5911299b3c888a01983d265f),30152,Comcast,A
ObjectId(5911299b3c888a01983d2660),30153,Comcast,A
ObjectId(5911299b3c888a01983d2661),30155,Comcast,A
ObjectId(5911299b3c888a01983d2662),30157,Comcast,A
ObjectId(5911299b3c888a01983d2663),30161,Comcast,A
ObjectId(5911299b3c888a01983d2664),30165,Comcast,A
ObjectId(5911299b3c888a01983d2665),30168,Comcast,A
ObjectId(5911299b3c888a01983d2666),30169,Comcast,A
ObjectId(5911299b3c888a01983d2667),30171,Comcast,A
ObjectId(5911299b3c888a01983d2668),30172,Comcast,A
ObjectId(5911299b3c888a01983d2669),30173,Comcast,A
ObjectId(5911299b3c888a01983d266a),30174,Comcast,A
ObjectId(5911299b3c888a01983d266b),30176,Comcast,A
ObjectId(5911299b3c888a01983d266c),30178,Comcast,A
ObjectId(5911299b3c888a01983d266d),30179,Comcast,A
ObjectId(5911299b3c888a01983d266e),30180,Comcast,A
ObjectId(5911299b3c888a01983d266f),30182,Comcast,A
ObjectId(5911299b3c888a01983d2670),30183,Comcast,A
ObjectId(5911299b3c888a01983d2671),30184,Comcast,A
ObjectId(5911299b3c888a01983d2672),30185,Comcast,A
ObjectId(5911299b3c888a01983d2673),30187,Comcast,A
ObjectId(5911299b3c888a01983d2674),30188,Comcast,A
ObjectId(5911299b3c888a01983d2675),30189,Comcast,A
ObjectId(5911299b3c888a01983d2676),30201,Comcast,A
ObjectId(5911299b3c888a01983d2677),30202,Comcast,A
ObjectId(5911299b3c888a01983d2678),30205,Comcast,A
ObjectId(5911299b3c888a01983d2679),30213,Comcast,A
ObjectId(5911299b3c888a01983d267a),30214,Comcast,A
ObjectId(5911299b3c888a01983d267b),30215,Comcast,A
ObjectId(5911299b3c888a01983d267c),30220,Comcast,A
ObjectId(5911299b3c888a01983d267d),30223,Comcast,A
ObjectId(5911299b3c888a01983d267e),30224,Comcast,A
ObjectId(5911299b3c888a01983d267f),30228,Comcast,A
ObjectId(5911299b3c888a01983d2680),30230,Comcast,A
ObjectId(5911299b3c888a01983d2681),30236,Comcast,A
ObjectId(5911299b3c888a01983d2682),30238,Comcast,A
ObjectId(5911299b3c888a01983d2683),30250,Comcast,A
ObjectId(5911299b3c888a01983d2684),30252,Comcast,A
ObjectId(5911299b3c888a01983d2685),30260,Comcast,A
ObjectId(5911299b3c888a01983d2686),30263,Comcast,A
ObjectId(5911299b3c888a01983d2687),30265,Comcast,A
ObjectId(5911299b3c888a01983d2688),30266,Comcast,A
ObjectId(5911299b3c888a01983d2689),30268,Comcast,A
ObjectId(5911299b3c888a01983d268a),30269,Comcast,A
ObjectId(5911299b3c888a01983d268b),30273,Comcast,A
ObjectId(5911299b3c888a01983d268c),30274,Comcast,A
ObjectId(5911299b3c888a01983d268d),30276,Comcast,A
ObjectId(5911299b3c888a01983d268e),30277,Comcast,A
ObjectId(5911299b3c888a01983d268f),30281,Comcast,A
ObjectId(5911299b3c888a01983d2690),30288,Comcast,A
ObjectId(5911299b3c888a01983d2691),30290,Comcast,A
ObjectId(5911299b3c888a01983d2692),30291,Comcast,A
ObjectId(5911299b3c888a01983d2693),30294,Comcast,A
ObjectId(5911299b3c888a01983d2694),30296,Comcast,A
ObjectId(5911299b3c888a01983d2695),30297,Comcast,A
ObjectId(5911299b3c888a01983d2696),30303,Comcast,A
ObjectId(5911299b3c888a01983d2697),30305,Comcast,A
ObjectId(5911299b3c888a01983d2698),30306,Comcast,A
ObjectId(5911299b3c888a01983d2699),30307,Comcast,A
ObjectId(5911299b3c888a01983d269a),30308,Comcast,A
ObjectId(5911299b3c888a01983d269b),30309,Comcast,A
ObjectId(5911299b3c888a01983d269c),30310,Comcast,A
ObjectId(5911299b3c888a01983d269d),30311,Comcast,A
ObjectId(5911299b3c888a01983d269e),30312,Comcast,A
ObjectId(5911299b3c888a01983d269f),30313,Comcast,A
ObjectId(5911299b3c888a01983d26a0),30314,Comcast,A
ObjectId(5911299b3c888a01983d26a1),30315,Comcast,A
ObjectId(5911299b3c888a01983d26a2),30316,Comcast,A
ObjectId(5911299b3c888a01983d26a3),30317,Comcast,A
ObjectId(5911299b3c888a01983d26a4),30318,Comcast,A
ObjectId(5911299b3c888a01983d26a5),30319,Comcast,A
ObjectId(5911299b3c888a01983d26a6),30320,Comcast,A
ObjectId(5911299b3c888a01983d26a7),30322,Comcast,A
ObjectId(5911299b3c888a01983d26a8),30324,Comcast,A
ObjectId(5911299b3c888a01983d26a9),30326,Comcast,A
ObjectId(5911299b3c888a01983d26aa),30327,Comcast,A
ObjectId(5911299b3c888a01983d26ab),30328,Comcast,A
ObjectId(5911299b3c888a01983d26ac),30329,Comcast,A
ObjectId(5911299b3c888a01983d26ad),30330,Comcast,A
ObjectId(5911299b3c888a01983d26ae),30331,Comcast,A
ObjectId(5911299b3c888a01983d26af),30332,Comcast,A
ObjectId(5911299b3c888a01983d26b0),30334,Comcast,A
ObjectId(5911299b3c888a01983d26b1),30336,Comcast,A
ObjectId(5911299b3c888a01983d26b2),30337,Comcast,A
ObjectId(5911299b3c888a01983d26b3),30338,Comcast,A
ObjectId(5911299b3c888a01983d26b4),30339,Comcast,A
ObjectId(5911299b3c888a01983d26b5),30340,Comcast,A
ObjectId(5911299b3c888a01983d26b6),30341,Comcast,A
ObjectId(5911299b3c888a01983d26b7),30342,Comcast,A
ObjectId(5911299b3c888a01983d26b8),30344,Comcast,A
ObjectId(5911299b3c888a01983d26b9),30345,Comcast,A
ObjectId(5911299b3c888a01983d26ba),30346,Comcast,A
ObjectId(5911299b3c888a01983d26bb),30349,Comcast,A
ObjectId(5911299b3c888a01983d26bc),30350,Comcast,A
ObjectId(5911299b3c888a01983d26bd),30354,Comcast,A
ObjectId(5911299b3c888a01983d26be),30359,Comcast,A
ObjectId(5911299b3c888a01983d26bf),30360,Comcast,A
ObjectId(5911299b3c888a01983d26c0),30361,Comcast,A
ObjectId(5911299b3c888a01983d26c1),30410,Comcast,A
ObjectId(5911299b3c888a01983d26c2),30411,Comcast,A
ObjectId(5911299b3c888a01983d26c3),30414,Comcast,A
ObjectId(5911299b3c888a01983d26c4),30417,Comcast,A
ObjectId(5911299b3c888a01983d26c5),30423,Comcast,A
ObjectId(5911299b3c888a01983d26c6),30427,Comcast,A
ObjectId(5911299b3c888a01983d26c7),30428,Comcast,A
ObjectId(5911299b3c888a01983d26c8),30429,Comcast,A
ObjectId(5911299b3c888a01983d26c9),30439,Comcast,A
ObjectId(5911299b3c888a01983d26ca),30445,Comcast,A
ObjectId(5911299b3c888a01983d26cb),30457,Comcast,A
ObjectId(5911299b3c888a01983d26cc),30467,Comcast,A
ObjectId(5911299b3c888a01983d26cd),30471,Comcast,A
ObjectId(5911299b3c888a01983d26ce),30501,Comcast,A
ObjectId(5911299b3c888a01983d26cf),30502,Comcast,A
ObjectId(5911299b3c888a01983d26d0),30503,Comcast,A
ObjectId(5911299b3c888a01983d26d1),30504,Comcast,A
ObjectId(5911299b3c888a01983d26d2),30505,Comcast,A
ObjectId(5911299b3c888a01983d26d3),30506,Comcast,A
ObjectId(5911299b3c888a01983d26d4),30507,Comcast,A
ObjectId(5911299b3c888a01983d26d5),30513,Comcast,A
ObjectId(5911299b3c888a01983d26d6),30517,Comcast,A
ObjectId(5911299b3c888a01983d26d7),30518,Comcast,A
ObjectId(5911299b3c888a01983d26d8),30519,Comcast,A
ObjectId(5911299b3c888a01983d26d9),30520,Comcast,A
ObjectId(5911299b3c888a01983d26da),30527,Comcast,A
ObjectId(5911299b3c888a01983d26db),30529,Comcast,A
ObjectId(5911299b3c888a01983d26dc),30530,Comcast,A
ObjectId(5911299b3c888a01983d26dd),30533,Comcast,A
ObjectId(5911299b3c888a01983d26de),30534,Comcast,A
ObjectId(5911299b3c888a01983d26df),30542,Comcast,A
ObjectId(5911299b3c888a01983d26e0),30543,Comcast,A
ObjectId(5911299b3c888a01983d26e1),30548,Comcast,A
ObjectId(5911299b3c888a01983d26e2),30549,Comcast,A
ObjectId(5911299b3c888a01983d26e3),30554,Comcast,A
ObjectId(5911299b3c888a01983d26e4),30555,Comcast,A
ObjectId(5911299b3c888a01983d26e5),30558,Comcast,A
ObjectId(5911299b3c888a01983d26e6),30559,Comcast,A
ObjectId(5911299b3c888a01983d26e7),30560,Comcast,A
ObjectId(5911299b3c888a01983d26e8),30564,Comcast,A
ObjectId(5911299b3c888a01983d26e9),30567,Comcast,A
ObjectId(5911299b3c888a01983d26ea),30575,Comcast,A
ObjectId(5911299b3c888a01983d26eb),30601,Comcast,A
ObjectId(5911299b3c888a01983d26ec),30603,Comcast,A
ObjectId(5911299b3c888a01983d26ed),30604,Comcast,A
ObjectId(5911299b3c888a01983d26ee),30606,Comcast,A
ObjectId(5911299b3c888a01983d26ef),30607,Comcast,A
ObjectId(5911299b3c888a01983d26f0),30620,Comcast,A
ObjectId(5911299b3c888a01983d26f1),30622,Comcast,A
ObjectId(5911299b3c888a01983d26f2),30624,Comcast,A
ObjectId(5911299b3c888a01983d26f3),30634,Comcast,A
ObjectId(5911299b3c888a01983d26f4),30635,Comcast,A
ObjectId(5911299b3c888a01983d26f5),30643,Comcast,A
ObjectId(5911299b3c888a01983d26f6),30650,Comcast,A
ObjectId(5911299b3c888a01983d26f7),30655,Comcast,A
ObjectId(5911299b3c888a01983d26f8),30656,Comcast,A
ObjectId(5911299b3c888a01983d26f9),30666,Comcast,A
ObjectId(5911299b3c888a01983d26fa),30677,Comcast,A
ObjectId(5911299b3c888a01983d26fb),30680,Comcast,A
ObjectId(5911299b3c888a01983d26fc),30701,Comcast,A
ObjectId(5911299b3c888a01983d26fd),30707,Comcast,A
ObjectId(5911299b3c888a01983d26fe),30725,Comcast,A
ObjectId(5911299b3c888a01983d26ff),30728,Comcast,A
ObjectId(5911299b3c888a01983d2700),30733,Comcast,A
ObjectId(5911299b3c888a01983d2701),30734,Comcast,A
ObjectId(5911299b3c888a01983d2702),30735,Comcast,A
ObjectId(5911299b3c888a01983d2703),30736,Comcast,A
ObjectId(5911299b3c888a01983d2704),30739,Comcast,A
ObjectId(5911299b3c888a01983d2705),30741,Comcast,A
ObjectId(5911299b3c888a01983d2706),30742,Comcast,A
ObjectId(5911299b3c888a01983d2707),30746,Comcast,A
ObjectId(5911299b3c888a01983d2708),30750,Comcast,A
ObjectId(5911299b3c888a01983d2709),30802,Comcast,A
ObjectId(5911299b3c888a01983d270a),30805,Comcast,A
ObjectId(5911299b3c888a01983d270b),30807,Comcast,A
ObjectId(5911299b3c888a01983d270c),30808,Comcast,A
ObjectId(5911299b3c888a01983d270d),30809,Comcast,A
ObjectId(5911299b3c888a01983d270e),30812,Comcast,A
ObjectId(5911299b3c888a01983d270f),30813,Comcast,A
ObjectId(5911299b3c888a01983d2710),30814,Comcast,A
ObjectId(5911299b3c888a01983d2711),30815,Comcast,A
ObjectId(5911299b3c888a01983d2712),30816,Comcast,A
ObjectId(5911299b3c888a01983d2713),30824,Comcast,A
ObjectId(5911299b3c888a01983d2714),30830,Comcast,A
ObjectId(5911299b3c888a01983d2715),30901,Comcast,A
ObjectId(5911299b3c888a01983d2716),30904,Comcast,A
ObjectId(5911299b3c888a01983d2717),30906,Comcast,A
ObjectId(5911299b3c888a01983d2718),30907,Comcast,A
ObjectId(5911299b3c888a01983d2719),30909,Comcast,A
ObjectId(5911299b3c888a01983d271a),30911,Comcast,A
ObjectId(5911299b3c888a01983d271b),30912,Comcast,A
ObjectId(5911299b3c888a01983d271c),30914,Comcast,A
ObjectId(5911299b3c888a01983d271d),31002,Comcast,A
ObjectId(5911299b3c888a01983d271e),31063,Comcast,A
ObjectId(5911299b3c888a01983d271f),31064,Comcast,A
ObjectId(5911299b3c888a01983d2720),31068,Comcast,A
ObjectId(5911299b3c888a01983d2721),31302,Comcast,A
ObjectId(5911299b3c888a01983d2722),31308,Comcast,A
ObjectId(5911299b3c888a01983d2723),31313,Comcast,A
ObjectId(5911299b3c888a01983d2724),31314,Comcast,A
ObjectId(5911299b3c888a01983d2725),31315,Comcast,A
ObjectId(5911299b3c888a01983d2726),31316,Comcast,A
ObjectId(5911299b3c888a01983d2727),31318,Comcast,A
ObjectId(5911299b3c888a01983d2728),31321,Comcast,A
ObjectId(5911299b3c888a01983d2729),31322,Comcast,A
ObjectId(5911299b3c888a01983d272a),31324,Comcast,A
ObjectId(5911299b3c888a01983d272b),31326,Comcast,A
ObjectId(5911299b3c888a01983d272c),31328,Comcast,A
ObjectId(5911299b3c888a01983d272d),31329,Comcast,A
ObjectId(5911299b3c888a01983d272e),31331,Comcast,A
ObjectId(5911299b3c888a01983d272f),31401,Comcast,A
ObjectId(5911299b3c888a01983d2730),31402,Comcast,A
ObjectId(5911299b3c888a01983d2731),31404,Comcast,A
ObjectId(5911299b3c888a01983d2732),31405,Comcast,A
ObjectId(5911299b3c888a01983d2733),31406,Comcast,A
ObjectId(5911299b3c888a01983d2734),31407,Comcast,A
ObjectId(5911299b3c888a01983d2735),31408,Comcast,A
ObjectId(5911299b3c888a01983d2736),31409,Comcast,A
ObjectId(5911299b3c888a01983d2737),31410,Comcast,A
ObjectId(5911299b3c888a01983d2738),31411,Comcast,A
ObjectId(5911299b3c888a01983d2739),31415,Comcast,A
ObjectId(5911299b3c888a01983d273a),31419,Comcast,A
ObjectId(5911299b3c888a01983d273b),31520,Comcast,A
ObjectId(5911299b3c888a01983d273c),31521,Comcast,A
ObjectId(5911299b3c888a01983d273d),31522,Comcast,A
ObjectId(5911299b3c888a01983d273e),31523,Comcast,A
ObjectId(5911299b3c888a01983d273f),31524,Comcast,A
ObjectId(5911299b3c888a01983d2740),31525,Comcast,A
ObjectId(5911299b3c888a01983d2741),31527,Comcast,A
ObjectId(5911299b3c888a01983d2742),31543,Comcast,A
ObjectId(5911299b3c888a01983d2743),31545,Comcast,A
ObjectId(5911299b3c888a01983d2744),31546,Comcast,A
ObjectId(5911299b3c888a01983d2745),31548,Comcast,A
ObjectId(5911299b3c888a01983d2746),31555,Comcast,A
ObjectId(5911299b3c888a01983d2747),31560,Comcast,A
ObjectId(5911299b3c888a01983d2748),31561,Comcast,A
ObjectId(5911299b3c888a01983d2749),31566,Comcast,A
ObjectId(5911299b3c888a01983d274a),31569,Comcast,A
ObjectId(5911299b3c888a01983d274b),31623,Comcast,A
ObjectId(5911299b3c888a01983d274c),31634,Comcast,A
ObjectId(5911299b3c888a01983d274d),31643,Comcast,A
ObjectId(5911299b3c888a01983d274e),32003,Comcast,A
ObjectId(5911299b3c888a01983d274f),32009,Comcast,A
ObjectId(5911299b3c888a01983d2750),32024,Comcast,A
ObjectId(5911299b3c888a01983d2751),32025,Comcast,A
ObjectId(5911299b3c888a01983d2752),32030,Comcast,A
ObjectId(5911299b3c888a01983d2753),32034,Comcast,A
ObjectId(5911299b3c888a01983d2754),32035,Comcast,A
ObjectId(5911299b3c888a01983d2755),32040,Comcast,A
ObjectId(5911299b3c888a01983d2756),32043,Comcast,A
ObjectId(5911299b3c888a01983d2757),32046,Comcast,A
ObjectId(5911299b3c888a01983d2758),32052,Comcast,A
ObjectId(5911299b3c888a01983d2759),32055,Comcast,A
ObjectId(5911299b3c888a01983d275a),32056,Comcast,A
ObjectId(5911299b3c888a01983d275b),32060,Comcast,A
ObjectId(5911299b3c888a01983d275c),32063,Comcast,A
ObjectId(5911299b3c888a01983d275d),32064,Comcast,A
ObjectId(5911299b3c888a01983d275e),32065,Comcast,A
ObjectId(5911299b3c888a01983d275f),32068,Comcast,A
ObjectId(5911299b3c888a01983d2760),32073,Comcast,A
ObjectId(5911299b3c888a01983d2761),32080,Comcast,A
ObjectId(5911299b3c888a01983d2762),32082,Comcast,A
ObjectId(5911299b3c888a01983d2763),32084,Comcast,A
ObjectId(5911299b3c888a01983d2764),32086,Comcast,A
ObjectId(5911299b3c888a01983d2765),32087,Comcast,A
ObjectId(5911299b3c888a01983d2766),32091,Comcast,A
ObjectId(5911299b3c888a01983d2767),32092,Comcast,A
ObjectId(5911299b3c888a01983d2768),32095,Comcast,A
ObjectId(5911299b3c888a01983d2769),32097,Comcast,A
ObjectId(5911299b3c888a01983d276a),32111,Comcast,A
ObjectId(5911299b3c888a01983d276b),32131,Comcast,A
ObjectId(5911299b3c888a01983d276c),32147,Comcast,A
ObjectId(5911299b3c888a01983d276d),32148,Comcast,A
ObjectId(5911299b3c888a01983d276e),32159,Comcast,A
ObjectId(5911299b3c888a01983d276f),32160,Comcast,A
ObjectId(5911299b3c888a01983d2770),32162,Comcast,A
ObjectId(5911299b3c888a01983d2771),32177,Comcast,A
ObjectId(5911299b3c888a01983d2772),32179,Comcast,A
ObjectId(5911299b3c888a01983d2773),32181,Comcast,A
ObjectId(5911299b3c888a01983d2774),32187,Comcast,A
ObjectId(5911299b3c888a01983d2775),32195,Comcast,A
ObjectId(5911299b3c888a01983d2776),32201,Comcast,A
ObjectId(5911299b3c888a01983d2777),32202,Comcast,A
ObjectId(5911299b3c888a01983d2778),32203,Comcast,A
ObjectId(5911299b3c888a01983d2779),32204,Comcast,A
ObjectId(5911299b3c888a01983d277a),32205,Comcast,A
ObjectId(5911299b3c888a01983d277b),32206,Comcast,A
ObjectId(5911299b3c888a01983d277c),32207,Comcast,A
ObjectId(5911299b3c888a01983d277d),32208,Comcast,A
ObjectId(5911299b3c888a01983d277e),32209,Comcast,A
ObjectId(5911299b3c888a01983d277f),32210,Comcast,A
ObjectId(5911299b3c888a01983d2780),32211,Comcast,A
ObjectId(5911299b3c888a01983d2781),32212,Comcast,A
ObjectId(5911299b3c888a01983d2782),32215,Comcast,A
ObjectId(5911299b3c888a01983d2783),32216,Comcast,A
ObjectId(5911299b3c888a01983d2784),32217,Comcast,A
ObjectId(5911299b3c888a01983d2785),32218,Comcast,A
ObjectId(5911299b3c888a01983d2786),32219,Comcast,A
ObjectId(5911299b3c888a01983d2787),32220,Comcast,A
ObjectId(5911299b3c888a01983d2788),32221,Comcast,A
ObjectId(5911299b3c888a01983d2789),32222,Comcast,A
ObjectId(5911299b3c888a01983d278a),32223,Comcast,A
ObjectId(5911299b3c888a01983d278b),32224,Comcast,A
ObjectId(5911299b3c888a01983d278c),32225,Comcast,A
ObjectId(5911299b3c888a01983d278d),32226,Comcast,A
ObjectId(5911299b3c888a01983d278e),32227,Comcast,A
ObjectId(5911299b3c888a01983d278f),32228,Comcast,A
ObjectId(5911299b3c888a01983d2790),32233,Comcast,A
ObjectId(5911299b3c888a01983d2791),32234,Comcast,A
ObjectId(5911299b3c888a01983d2792),32244,Comcast,A
ObjectId(5911299b3c888a01983d2793),32246,Comcast,A
ObjectId(5911299b3c888a01983d2794),32250,Comcast,A
ObjectId(5911299b3c888a01983d2795),32254,Comcast,A
ObjectId(5911299b3c888a01983d2796),32256,Comcast,A
ObjectId(5911299b3c888a01983d2797),32257,Comcast,A
ObjectId(5911299b3c888a01983d2798),32258,Comcast,A
ObjectId(5911299b3c888a01983d2799),32259,Comcast,A
ObjectId(5911299b3c888a01983d279a),32265,Comcast,A
ObjectId(5911299b3c888a01983d279b),32266,Comcast,A
ObjectId(5911299b3c888a01983d279c),32277,Comcast,A
ObjectId(5911299b3c888a01983d279d),32301,Comcast,A
ObjectId(5911299b3c888a01983d279e),32303,Comcast,A
ObjectId(5911299b3c888a01983d279f),32304,Comcast,A
ObjectId(5911299b3c888a01983d27a0),32305,Comcast,A
ObjectId(5911299b3c888a01983d27a1),32306,Comcast,A
ObjectId(5911299b3c888a01983d27a2),32307,Comcast,A
ObjectId(5911299b3c888a01983d27a3),32308,Comcast,A
ObjectId(5911299b3c888a01983d27a4),32309,Comcast,A
ObjectId(5911299b3c888a01983d27a5),32310,Comcast,A
ObjectId(5911299b3c888a01983d27a6),32311,Comcast,A
ObjectId(5911299b3c888a01983d27a7),32312,Comcast,A
ObjectId(5911299b3c888a01983d27a8),32313,Comcast,A
ObjectId(5911299b3c888a01983d27a9),32314,Comcast,A
ObjectId(5911299b3c888a01983d27aa),32317,Comcast,A
ObjectId(5911299b3c888a01983d27ab),32326,Comcast,A
ObjectId(5911299b3c888a01983d27ac),32327,Comcast,A
ObjectId(5911299b3c888a01983d27ad),32333,Comcast,A
ObjectId(5911299b3c888a01983d27ae),32340,Comcast,A
ObjectId(5911299b3c888a01983d27af),32341,Comcast,A
ObjectId(5911299b3c888a01983d27b0),32343,Comcast,A
ObjectId(5911299b3c888a01983d27b1),32346,Comcast,A
ObjectId(5911299b3c888a01983d27b2),32347,Comcast,A
ObjectId(5911299b3c888a01983d27b3),32348,Comcast,A
ObjectId(5911299b3c888a01983d27b4),32350,Comcast,A
ObjectId(5911299b3c888a01983d27b5),32351,Comcast,A
ObjectId(5911299b3c888a01983d27b6),32352,Comcast,A
ObjectId(5911299b3c888a01983d27b7),32353,Comcast,A
ObjectId(5911299b3c888a01983d27b8),32355,Comcast,A
ObjectId(5911299b3c888a01983d27b9),32358,Comcast,A
ObjectId(5911299b3c888a01983d27ba),32362,Comcast,A
ObjectId(5911299b3c888a01983d27bb),32399,Comcast,A
ObjectId(5911299b3c888a01983d27bc),32401,Comcast,A
ObjectId(5911299b3c888a01983d27bd),32402,Comcast,A
ObjectId(5911299b3c888a01983d27be),32404,Comcast,A
ObjectId(5911299b3c888a01983d27bf),32405,Comcast,A
ObjectId(5911299b3c888a01983d27c0),32407,Comcast,A
ObjectId(5911299b3c888a01983d27c1),32408,Comcast,A
ObjectId(5911299b3c888a01983d27c2),32409,Comcast,A
ObjectId(5911299b3c888a01983d27c3),32411,Comcast,A
ObjectId(5911299b3c888a01983d27c4),32413,Comcast,A
ObjectId(5911299b3c888a01983d27c5),32420,Comcast,A
ObjectId(5911299b3c888a01983d27c6),32421,Comcast,A
ObjectId(5911299b3c888a01983d27c7),32423,Comcast,A
ObjectId(5911299b3c888a01983d27c8),32425,Comcast,A
ObjectId(5911299b3c888a01983d27c9),32431,Comcast,A
ObjectId(5911299b3c888a01983d27ca),32432,Comcast,A
ObjectId(5911299b3c888a01983d27cb),32442,Comcast,A
ObjectId(5911299b3c888a01983d27cc),32443,Comcast,A
ObjectId(5911299b3c888a01983d27cd),32444,Comcast,A
ObjectId(5911299b3c888a01983d27ce),32445,Comcast,A
ObjectId(5911299b3c888a01983d27cf),32446,Comcast,A
ObjectId(5911299b3c888a01983d27d0),32448,Comcast,A
ObjectId(5911299b3c888a01983d27d1),32452,Comcast,A
ObjectId(5911299b3c888a01983d27d2),32460,Comcast,A
ObjectId(5911299b3c888a01983d27d3),32466,Comcast,A
ObjectId(5911299b3c888a01983d27d4),32618,Comcast,A
ObjectId(5911299b3c888a01983d27d5),32632,Comcast,A
ObjectId(5911299b3c888a01983d27d6),32650,Comcast,A
ObjectId(5911299b3c888a01983d27d7),32652,Comcast,A
ObjectId(5911299b3c888a01983d27d8),32656,Comcast,A
ObjectId(5911299b3c888a01983d27d9),32665,Comcast,A
ObjectId(5911299b3c888a01983d27da),32666,Comcast,A
ObjectId(5911299b3c888a01983d27db),32693,Comcast,A
ObjectId(5911299b3c888a01983d27dc),32696,Comcast,A
ObjectId(5911299b3c888a01983d27dd),32703,Comcast,A
ObjectId(5911299b3c888a01983d27de),32713,Comcast,A
ObjectId(5911299b3c888a01983d27df),32714,Comcast,A
ObjectId(5911299b3c888a01983d27e0),32726,Comcast,A
ObjectId(5911299b3c888a01983d27e1),32735,Comcast,A
ObjectId(5911299b3c888a01983d27e2),32736,Comcast,A
ObjectId(5911299b3c888a01983d27e3),32754,Comcast,A
ObjectId(5911299b3c888a01983d27e4),32757,Comcast,A
ObjectId(5911299b3c888a01983d27e5),32775,Comcast,A
ObjectId(5911299b3c888a01983d27e6),32776,Comcast,A
ObjectId(5911299b3c888a01983d27e7),32778,Comcast,A
ObjectId(5911299b3c888a01983d27e8),32784,Comcast,A
ObjectId(5911299b3c888a01983d27e9),32789,Comcast,A
ObjectId(5911299b3c888a01983d27ea),32792,Comcast,A
ObjectId(5911299b3c888a01983d27eb),32801,Comcast,A
ObjectId(5911299b3c888a01983d27ec),32803,Comcast,A
ObjectId(5911299b3c888a01983d27ed),32804,Comcast,A
ObjectId(5911299b3c888a01983d27ee),32805,Comcast,A
ObjectId(5911299b3c888a01983d27ef),32806,Comcast,A
ObjectId(5911299b3c888a01983d27f0),32807,Comcast,A
ObjectId(5911299b3c888a01983d27f1),32808,Comcast,A
ObjectId(5911299b3c888a01983d27f2),32809,Comcast,A
ObjectId(5911299b3c888a01983d27f3),32810,Comcast,A
ObjectId(5911299b3c888a01983d27f4),32811,Comcast,A
ObjectId(5911299b3c888a01983d27f5),32812,Comcast,A
ObjectId(5911299b3c888a01983d27f6),32818,Comcast,A
ObjectId(5911299b3c888a01983d27f7),32819,Comcast,A
ObjectId(5911299b3c888a01983d27f8),32820,Comcast,A
ObjectId(5911299b3c888a01983d27f9),32821,Comcast,A
ObjectId(5911299b3c888a01983d27fa),32822,Comcast,A
ObjectId(5911299b3c888a01983d27fb),32824,Comcast,A
ObjectId(5911299b3c888a01983d27fc),32825,Comcast,A
ObjectId(5911299b3c888a01983d27fd),32826,Comcast,A
ObjectId(5911299b3c888a01983d27fe),32828,Comcast,A
ObjectId(5911299b3c888a01983d27ff),32829,Comcast,A
ObjectId(5911299b3c888a01983d2800),32835,Comcast,A
ObjectId(5911299b3c888a01983d2801),32836,Comcast,A
ObjectId(5911299b3c888a01983d2802),32837,Comcast,A
ObjectId(5911299b3c888a01983d2803),32839,Comcast,A
ObjectId(5911299b3c888a01983d2804),32905,Comcast,A
ObjectId(5911299b3c888a01983d2805),32948,Comcast,A
ObjectId(5911299b3c888a01983d2806),32957,Comcast,A
ObjectId(5911299b3c888a01983d2807),32958,Comcast,A
ObjectId(5911299b3c888a01983d2808),32960,Comcast,A
ObjectId(5911299b3c888a01983d2809),32962,Comcast,A
ObjectId(5911299b3c888a01983d280a),32963,Comcast,A
ObjectId(5911299b3c888a01983d280b),32966,Comcast,A
ObjectId(5911299b3c888a01983d280c),32967,Comcast,A
ObjectId(5911299b3c888a01983d280d),32968,Comcast,A
ObjectId(5911299b3c888a01983d280e),32970,Comcast,A
ObjectId(5911299b3c888a01983d280f),32971,Comcast,A
ObjectId(5911299b3c888a01983d2810),32976,Comcast,A
ObjectId(5911299b3c888a01983d2811),33001,Comcast,A
